screen_time_hours,bmi_percentile,fitted_values,residuals
6.0,97.94473227,66.70795354866118,31.236778721338823
10.0,95.23628309,70.05747350353577,25.178809586464226
2.0,69.86952348,63.358433593786586,6.511089886213412
4.0,82.18267485,65.03319357122388,17.149481278776122
8.0,41.16151426,68.38271352609847,-27.221199266098473
2.0,84.69244832,63.358433593786586,21.33401472621341
9.0,0.127623738,69.22009351481712,-69.09246977681713
6.0,15.04494477,66.70795354866118,-51.66300877866118
3.0,94.54022686,64.19581358250524,30.344413277494766
6.0,66.08825915,66.70795354866118,-0.6196943986611814
0.5,84.68486522,62.102363610708615,22.58250160929139
10.0,25.72210511,70.05747350353577,-44.335368393535774
0.0,68.36945909,61.68367361634929,6.685785473650718
0.0,88.19401121,61.68367361634929,26.51033759365071
0.5,93.76714147,62.102363610708615,31.664777859291384
0.0,52.13911665,61.68367361634929,-9.54455696634929
1.0,14.02708141,62.521053605067934,-48.49397219506793
2.5,55.41633193,63.77712358814591,-8.360791658145914
1.5,51.74396482,62.93974359942726,-11.195778779427258
1.5,54.82320838,62.93974359942726,-8.116535219427263
0.0,44.29519256,61.68367361634929,-17.388481056349292
0.5,0.351195405,62.102363610708615,-61.751168205708616
0.5,48.82355055,62.102363610708615,-13.278813060708615
1.0,56.12271161,62.521053605067934,-6.3983419950679306
0.5,97.76629197,62.102363610708615,35.66392835929138
0.5,84.46222906,62.102363610708615,22.359865449291384
0.5,26.68936925,62.102363610708615,-35.412994360708616
0.5,96.55158594,62.102363610708615,34.44922232929138
5.0,80.3927078,65.87057355994253,14.522134240057468
0.5,26.68936925,62.102363610708615,-35.412994360708616
0.5,96.43759959,62.102363610708615,34.33523597929139
1.0,50.280802,62.521053605067934,-12.240251605067932
1.0,79.73361306,62.521053605067934,17.212559454932062
0.0,84.25378028,61.68367361634929,22.570106663650712
0.0,57.95910476,61.68367361634929,-3.7245688563492862
0.5,81.37814313,62.102363610708615,19.275779519291383
0.5,55.15612985,62.102363610708615,-6.9462337607086155
0.5,80.1306852,62.102363610708615,18.028321589291387
0.5,1.223660196,62.102363610708615,-60.87870341470862
0.5,97.17383472,62.102363610708615,35.07147110929139
2.0,68.13816439,63.358433593786586,4.779730796213414
0.0,68.08272065,61.68367361634929,6.39904703365071
0.5,36.04892235,62.102363610708615,-26.053441260708617
1.0,36.97117788,62.521053605067934,-25.549875725067935
0.5,91.16514243,62.102363610708615,29.06277881929139
0.5,84.57262784,62.102363610708615,22.47026422929138
0.5,97.36508485,62.102363610708615,35.26272123929139
0.0,60.52327398,61.68367361634929,-1.1603996363492897
0.5,71.04906399,62.102363610708615,8.946700379291379
1.5,21.67031209,62.93974359942726,-41.269431509427264
1.0,82.04981347,62.521053605067934,19.52875986493207
0.5,73.69856523,62.102363610708615,11.596201619291385
0.5,48.88422202,62.102363610708615,-13.218141590708612
6.0,25.54426508,66.70795354866118,-41.16368846866118
3.0,20.78050138,64.19581358250524,-43.415312202505234
1.0,32.35454194,62.521053605067934,-30.166511665067937
1.5,84.25378028,62.93974359942726,21.31403668057274
4.0,72.37341512,65.03319357122388,7.340221548776128
2.0,42.28388655,63.358433593786586,-21.074547043786588
